Date,AMAN_gross_nav,AMAN_net_nav
2005-08-08,1000000.0,886740.9648251242
2005-08-09,1000000.0,886670.5885580746
2005-08-10,1000000.0,886600.2178764429
2005-08-11,1000000.0,886529.852779786
2005-08-12,1000000.0,886459.4932676606
2005-08-15,1000000.0,886389.1393396235
2005-08-16,1000000.0,886318.7909952315
2005-08-17,1000000.0,886248.4482340413
2005-08-18,1000000.0,886178.11105561
2005-08-19,1000000.0,886107.7794594944
2005-08-22,1000000.0,886037.4534452516
2005-08-23,1000000.0,885967.1330124384
2005-08-24,1000000.0,885896.818160612
2005-08-25,1000000.0,885826.5088893294
2005-08-26,1000000.0,885756.2051981477
2005-08-29,1000000.0,885685.907086624
2005-08-30,1000000.0,885615.6145543155
2005-08-31,1000000.0,885545.3276007794
2005-09-01,1000000.0,885475.0462255729
2005-09-02,1000000.0,885404.7704282535
2005-09-05,1000000.0,885334.5002083782
2005-09-06,1000000.0,885264.2355655045
2005-09-07,1000000.0,885193.9764991897
2005-09-08,1000000.0,885123.7230089913
2005-09-09,1000000.0,885053.4750944668
2005-09-12,1000000.0,884983.2327551736
2005-09-13,1000000.0,884912.9959906691
2005-09-14,1000000.0,884842.7648005111
2005-09-15,1000000.0,884772.539184257
2005-09-16,1000000.0,884702.3191414645
2005-09-19,1000000.0,884632.1046716913
2005-09-20,1000000.0,884561.8957744951
2005-09-21,1000000.0,884491.6924494336
2005-09-22,1000000.0,884421.4946960646
2005-09-23,1000000.0,884351.3025139458
2005-09-26,1000000.0,884281.1159026352
2005-09-27,1000000.0,884210.9348616905
2005-09-28,1000000.0,884140.7593906696
2005-09-29,1000000.0,884070.5894891307
2005-09-30,1000000.0,884000.4251566315
2005-10-03,1000000.0,883930.2663927302
2005-10-04,1000000.0,883860.1131969846
2005-10-05,1000000.0,883789.9655689531
2005-10-06,1000000.0,883719.8235081936
2005-10-07,1000000.0,883649.6870142643
2005-10-10,1000000.0,883579.5560867235
2005-10-11,1000000.0,883509.4307251292
2005-10-12,1000000.0,883439.3109290398
2005-10-13,1000000.0,883369.1966980137
2005-10-14,1000000.0,883299.0880316091
2005-10-17,1000000.0,883228.9849293843
2005-10-18,1000000.0,883158.8873908978
2005-10-19,1000000.0,883088.7954157081
2005-10-20,1000000.0,883018.7090033735
2005-10-21,1000000.0,882948.6281534525
2005-10-24,1000000.0,882878.5528655038
2005-10-25,1000000.0,882808.4831390859
2005-10-26,1000000.0,882738.4189737574
2005-10-27,1000000.0,882668.360369077
2005-10-28,1000000.0,882598.3073246032
2005-10-31,1000000.0,882528.2598398948
2005-11-01,1000000.0,882458.2179145106
2005-11-02,1000000.0,882388.1815480094
2005-11-03,1000000.0,882318.15073995
2005-11-04,1000000.0,882248.1254898913
2005-11-07,1003182.0906105787,884985.499273714
2005-11-08,1004896.7986411102,886427.9405925375
2005-11-09,1006412.1176107766,887694.264810835
2005-11-10,1012217.5142659395,892744.3964169541
2005-11-11,1015719.2987194028,895762.0087691688
2005-11-14,1012231.7231190546,892615.226511178
2005-11-15,1012031.4447277436,892367.772751551
2005-11-16,1017307.1072699807,896948.812517238
2005-11-17,1026755.4987759653,904166.5375949589
2005-11-18,1028061.1421402133,905028.9355760096
2005-11-21,1032360.5889782548,907999.4052327388
2005-11-22,1037620.7369211602,911642.9505547225
2005-11-23,1038475.4266697714,912185.8057890922
2005-11-24,1038475.4266697714,912113.41009022
2005-11-25,1039536.9589140749,912815.8690009703
2005-11-28,1038860.9541038633,912149.8244711899
2005-11-29,1036461.9754507565,909971.0593086629
2005-11-30,1030974.9937680783,905081.4947508539
2005-12-01,1040284.6171950938,913109.1561038689
2005-12-02,1041432.1847988205,913857.0023023804
2005-12-05,1041578.9850706059,913902.0334556964
2005-12-06,1044342.9919576225,915761.4552973288
2005-12-07,1042639.5297811037,914195.0472105101
2005-12-08,1046996.489290645,917506.4594856296
2005-12-09,1049068.6359821137,918900.899930104
2005-12-12,1050897.8041722,920124.3219935128
2005-12-13,1051829.090725719,920718.2193760322
2005-12-14,1051395.8384187808,920265.8992491426
2005-12-15,1047518.1827492311,916798.827266098
2005-12-16,1048933.2889580806,917964.5811518896
2005-12-19,1046753.3151641572,915983.9422624196
2005-12-20,1042724.1907997782,912385.4734206459
2005-12-21,1045028.3730601424,914329.2253448429
2005-12-22,1051727.8164912916,920118.2199277943
2005-12-23,1053111.6368906656,921148.3227176354
2005-12-26,1053111.6368906656,921075.2157078959
2005-12-27,1052829.765935071,920755.583798206
2005-12-28,1055573.2829660745,922695.152070137
2005-12-29,1054679.0558076715,921840.2626262731
2005-12-30,1053072.8055153377,920363.1606269791
2006-01-02,1053072.8055153377,920290.1159316911
2006-01-03,1068940.4569724053,931806.2025541477
2006-01-04,1073489.5566709882,934905.9341444673
2006-01-05,1071102.407079083,932752.7580548379
2006-01-06,1079568.0005737222,939021.8744963005
2006-01-09,1083829.8419776491,941927.8568207767
2006-01-10,1079935.0804261663,938468.2663633217
2006-01-11,1082484.7122497486,940609.4258621195
2006-01-12,1081183.8807264422,939404.4355927939
2006-01-13,1084858.3083097395,942403.5446884931
2006-01-16,1084858.3083097395,942328.7507563749
2006-01-17,1081616.7252661802,939438.2615055548
2006-01-18,1075352.9393804201,933923.291365082
2006-01-19,1082722.3099182404,940249.3266743412
2006-01-20,1074873.7289710597,933358.8998041688
2006-01-23,1080011.7619729687,937746.3978381039
2006-01-24,1081203.2597730344,938706.5203742702
2006-01-25,1080468.546652363,937994.1379499834
2006-01-26,1082459.8354118515,939648.4043429182
2006-01-27,1086265.3110149212,942782.5005161123
2006-01-30,1088029.1102297108,943947.2990556904
2006-01-31,1087739.792934326,943621.3780328439
2006-02-01,1088908.205977492,944437.534528771
2006-02-02,1084242.1959383762,940287.0269394733
2006-02-03,1081731.2077056887,938034.7974302886
2006-02-06,1082468.9676415694,938600.1066507642
2006-02-07,1072844.8944513418,930180.6583788685
2006-02-08,1074991.8904880479,931968.3283800811
2006-02-09,1079254.5503042494,935589.8918604746
2006-02-10,1074915.9093481675,931754.5346789296
2006-02-13,1071065.4409593823,928342.9374905971
2006-02-14,1077085.9231237574,933487.4953445072
2006-02-15,1076646.3390069758,933032.4308168486
2006-02-16,1082360.1068700857,937909.9887103459
2006-02-17,1085361.7398754738,940436.5910824279
2006-02-20,1085361.7398754738,940361.9532577387
2006-02-21,1084543.6141819803,939578.4938322962
2006-02-22,1090817.544951086,944838.9087041572
2006-02-23,1087961.0650393541,942289.7099447954
2006-02-24,1090182.0974903565,944138.5747909859
2006-02-27,1089018.7253117524,943056.1192286349
2006-02-28,1088738.1441116068,942738.2989704843
2006-03-01,1092353.9172359777,945603.2827165453
2006-03-02,1091605.9562605082,944880.7575472436
2006-03-03,1087056.7720633324,940827.453865232
2006-03-06,1085451.6320096422,939363.5661043363
2006-03-07,1080839.8053591268,935297.8803479874
2006-03-08,1081071.920654559,935424.5098583438
2006-03-09,1081877.7331825062,936047.5192557665
2006-03-10,1086138.4691429108,939659.6457149229
2006-03-13,1087114.3028483558,940429.3003573705
2006-03-14,1095850.6678911105,947450.4365734573
2006-03-15,1100522.3647176991,950621.5250474835
2006-03-16,1106597.319968003,954759.162394004
2006-03-17,1107818.168879786,955541.2100391026
2006-03-20,1105586.905362929,953540.8118954252
2006-03-21,1098029.172999857,946946.7805718029
2006-03-22,1101535.5140661388,949895.5151076555
2006-03-23,1098581.6644455062,947272.9109188266
2006-03-24,1103540.0244877515,951473.1706739528
2006-03-27,1101168.2109567125,949352.6772371262
2006-03-28,1097667.6388937095,946259.3755589686
2006-03-29,1105901.2829431796,953282.200882774
2006-03-30,1106183.6673945822,953449.9577609588
2006-03-31,1104996.2301077927,952350.8024547343
2006-04-03,1103177.7763481385,950687.462332037
2006-04-04,1104234.2175151494,951522.4221180283
2006-04-05,1108126.5662848514,954800.9547840876
2006-04-06,1106939.0774902503,953701.9946791757
2006-04-07,1096878.2037851529,944958.1889551625
2006-04-10,1097729.888724216,945616.9169977214
2006-04-11,1094324.4728510627,942608.342318896
2006-04-12,1093588.4080843732,941899.5147032669
2006-04-13,1088878.8293465737,937768.4358392137
2006-04-14,1088878.8293465737,937694.0097728772
2006-04-17,1093048.9431859413,941210.7061470563
2006-04-18,1106887.5310263922,953052.2409330901
2006-04-19,1112372.375693599,957267.5720232491
2006-04-20,1107757.341499583,953220.0663239615
2006-04-21,1113180.593722907,957702.3923089358
2006-04-24,1110197.6904558493,955060.1037326547
2006-04-25,1106567.2422925069,951861.1712705655
2006-04-26,1108017.7830647002,953033.37145723
2006-04-27,1110814.3283459472,955363.1113274501
2006-04-28,1116196.8276897895,959473.7124942677
2006-05-01,1109605.2255218355,953731.4761879665
2006-05-02,1117830.1129380823,960167.6187823804
2006-05-03,1114941.1346660089,957609.9078795295
2006-05-04,1124931.5404701696,964925.1636439096
2006-05-05,1137554.434141174,973525.8640537173
2006-05-08,1136887.187228145,972877.5662115893
2006-05-09,1144814.0838543489,978372.1330989071
2006-05-10,1144509.9348791472,978034.5550787254
2006-05-11,1133316.0777788984,968391.2853942746
2006-05-12,1121190.7084985387,957953.5930090032
2006-05-15,1114148.925364279,951861.013610488
2006-05-16,1115221.9256005816,952702.1751643636
2006-05-17,1092633.098619413,933329.5754468777
2006-05-18,1086112.2593222272,927685.386523988
2006-05-19,1086118.9984026516,927617.5167772435
2006-05-22,1075773.351172817,918708.0288083998
2006-05-23,1072902.465754272,916183.385765095
2006-05-24,1070373.1381496626,913950.8045877034
2006-05-25,1085137.9132963081,926485.3472608767
2006-05-26,1093434.2874544272,933495.2196247115
2006-05-29,1093434.2874544272,933421.1327025191
2006-05-30,1080239.3690004752,922083.077345078
2006-05-31,1085531.9769124947,926483.8830101485
2006-06-01,1092006.0269775006,931935.8489547707
2006-06-02,1100619.1553831417,939212.4708022807
2006-06-05,1088672.967983993,928943.6607235936
2006-06-06,1079599.553589317,921127.765412366
2006-06-07,1073510.4953872291,915859.3998504103
2006-06-08,1063126.6246524893,906927.7720829635
2006-06-09,1061960.7276361906,905861.1949651624
2006-06-12,1051385.931386558,896768.9134425474
2006-06-13,1026065.7672543613,875101.1653973957
2006-06-14,1030552.2705400445,878858.1189684359
2006-06-15,1057330.1706971969,901624.6432368507
2006-06-16,1052489.3522363205,897425.1403223132
2006-06-19,1043192.7196267474,889426.9648188651
2006-06-20,1047341.5917585427,892893.7071455217
2006-06-21,1059066.4541825627,902818.6796047509
2006-06-22,1052742.5465696687,897356.1079028395
2006-06-23,1050754.0513921592,895589.8989702774
2006-06-26,1057877.3660052891,901590.2398853397
2006-06-27,1047389.5565983198,892580.3082159604
2006-06-28,1053682.8656593547,897872.5960158253
2006-06-29,1082198.071824696,922067.3563750414
2006-06-30,1092167.6385484145,930488.5660138293
2006-07-03,1102500.9478852123,939218.3352619245
2006-07-04,1102500.9478852123,939143.7941242052
2006-07-05,1095178.7068810363,932831.951613649
2006-07-06,1101247.3731120825,937926.978534691
2006-07-07,1095294.759548678,932782.7281519022
2006-07-10,1098938.4272217923,935811.7440050544
2006-07-11,1106429.1034807405,942116.231713563
2006-07-12,1100256.7652038338,936785.7600064045
2006-07-13,1086805.6656485538,925258.8138473647
2006-07-14,1080049.255423201,919433.2684242085
2006-07-17,1071083.640124137,911727.9743404966
2006-07-18,1073930.6903421606,914079.0814845357
2006-07-19,1092868.2817310344,930125.3188866101
2006-07-20,1082883.2014787921,921553.3335271721
2006-07-21,1073858.5359587327,913800.0395956018
2006-07-24,1088743.871619134,926394.193804659
2006-07-25,1092433.8357085858,929460.4000075166
2006-07-26,1097017.1025777785,933286.1509900235
2006-07-27,1099851.6860534677,935623.5995835478
2006-07-28,1113746.5125378359,947326.7240453073
2006-07-31,1111546.1927402879,945379.9988481121
2006-08-01,1109097.62116721,943222.4366219313
2006-08-02,1114919.7349715517,948098.9438036045
2006-08-03,1117019.1326355005,949808.9714008365
2006-08-04,1121944.449145699,953921.6198889201
2006-08-07,1116857.1849115756,949520.518224627
2006-08-08,1108482.7530174812,942325.4533536314
2006-08-09,1108077.0604450926,941905.7848025024
2006-08-10,1106742.6727665141,940696.752337545
2006-08-11,1100217.040374689,935075.5098677987
2006-08-14,1103227.5327882387,937559.9178935908
2006-08-15,1116220.2252057076,948527.1360316118
2006-08-16,1123571.7080470081,954698.9037773174
2006-08-17,1119478.4228594408,951145.0695137434
2006-08-18,1123967.530448792,954883.6727855218
2006-08-21,1126960.8791776104,957350.9332065721
2006-08-22,1127470.8437631272,957708.166833165
2006-08-23,1122448.6884968637,953366.1861923569
2006-08-24,1122426.6969025538,953271.8433667109
2006-08-25,1122543.4316825033,953295.3291841731
2006-08-28,1127035.175502185,957013.1368172741
2006-08-29,1129299.0120644015,958859.502569499
2006-08-30,1132869.8062173026,961815.274476969
2006-08-31,1135604.657679243,964060.850088292
2006-09-01,1137382.1195008485,965493.2967504564
2006-09-04,1137382.1195008485,965416.6702983334
2006-09-05,1146259.5688580722,972875.2814494735
2006-09-06,1135704.5230955495,963839.5893920657
2006-09-07,1123755.9125517362,953622.6539169673
2006-09-08,1126243.7369802408,955658.1448866356
2006-09-11,1119985.096890184,950271.6187456305
2006-09-12,1130105.0716828038,958782.67607126
2006-09-13,1133934.3642942305,961955.3592549578
2006-09-14,1128195.4776712197,957010.51950845
2006-09-15,1131847.7803275422,960032.69257632
2006-09-18,1133624.522415373,961463.5312108397
2006-09-19,1128854.7218673525,957341.802850116
2006-09-20,1133602.5796342203,961292.3137540147
2006-09-21,1130827.85237474,958863.0585418215
2006-09-22,1131019.5151042119,958949.4749107853
2006-09-25,1135470.411075841,962647.117331937
2006-09-26,1136600.0377520153,963133.2293641012
2006-09-27,1141230.318030454,966980.401559147
2006-09-28,1140658.6720147924,966419.2934228065
2006-09-29,1138897.7783378488,964850.6821255441
2006-10-02,1138285.2402972342,964255.1770941083
2006-10-03,1137025.90369859,963111.8496604473
2006-10-04,1144077.8462443906,969008.723292216
2006-10-05,1145335.7910973188,969997.2694066094
2006-10-06,1140200.3483280318,965571.0234701958
2006-10-09,1142472.6621633505,967418.6845918996
2006-10-10,1139774.985974524,965057.5772798945
2006-10-11,1137888.4213161892,963383.6144004053
2006-10-12,1144568.4122444908,968962.713243118
2006-10-13,1148779.0188353325,972450.4046469796
2006-10-16,1151980.1142759246,975082.9783156125
2006-10-17,1149293.5886994048,972731.6058989097
2006-10-18,1150691.4854941072,973837.5477425118
2006-10-19,1152785.5937705997,975532.5162469787
2006-10-20,1151781.8375224848,974605.6750097753
2006-10-23,1150967.07384434,973838.8950471818
2006-10-24,1152126.3839109032,974742.5041881573
2006-10-25,1157750.9961822266,979201.2039806712
2006-10-26,1164064.4594831024,983410.8670140964
2006-10-27,1161964.7875915759,981558.9991031991
2006-10-30,1163594.3438107728,982857.6501282315
2006-10-31,1166671.9637510045,984985.557776456
2006-11-01,1166998.3674508666,985143.4771621769
2006-11-02,1163708.7202791332,982288.2740450919
2006-11-03,1157766.3213151118,977194.3267909074
2006-11-06,1164278.3944795334,982613.1839017535
2006-11-07,1165302.8696244645,983399.8225063509
2006-11-08,1165903.5056002622,983828.6519780601
2006-11-09,1167260.4582962752,984895.6127334354
2006-11-10,1168971.5568189141,986037.66705388
2006-11-13,1168251.575272544,985352.0994048578
2006-11-14,1174145.9566733113,989403.9045709833
2006-11-15,1174079.6046802036,989269.4683899728
2006-11-16,1173468.3561344256,988675.9221250125
2006-11-17,1174926.8103928245,989741.7723772882
2006-11-20,1180372.511274712,993348.8369175523
2006-11-21,1185934.4006392683,997030.2774829761
2006-11-22,1189980.0378114595,999687.9492651563
2006-11-23,1189980.0378114595,999563.4332343697
2006-11-24,1190523.2564353005,999889.9077804553
2006-11-27,1181255.6770113003,992026.9494925147
2006-11-28,1185212.9521583968,995271.5651109512
2006-11-29,1191497.9475023528,1000354.254957887
2006-11-30,1198403.6665105359,1004929.046599932
2006-12-01,1197920.4422704955,1004444.0795544229
2006-12-04,1203235.756616298,1008042.7682530704
2006-12-05,1203154.6778390175,1007894.8389559254
2006-12-06,1199206.8276302568,1004507.6932646824
2006-12-07,1197455.0625724979,1002960.6159799511
2006-12-08,1194975.038791508,1000803.8054730088
2006-12-11,1199159.1390733079,1004228.6033395085
2006-12-12,1199699.7866357216,1004601.6647037172
2006-12-13,1197380.7470821904,1002580.022759683
2006-12-14,1199512.8248459017,1004285.6649956183
2006-12-15,1195964.881778474,1001235.463521767
2006-12-18,1194128.0988396695,999618.2861598821
2006-12-19,1195078.815975173,1000334.8075606606
2006-12-20,1196003.2415750644,1001029.2017819727
2006-12-21,1194795.6666351103,999939.0405534321
2006-12-22,1189571.3024545338,995454.5822970223
2006-12-25,1189571.3024545338,995375.577965094
2006-12-26,1193143.434640385,998285.5668869158
2006-12-27,1198164.6722888458,1002407.5335780903
2006-12-28,1198121.2373861887,1002291.6389524244
2006-12-29,1197620.8749647432,1001793.5124276965
2007-01-01,1197620.8749647432,1001714.0050060753
2007-01-02,1197620.8749647432,1001634.5038945668
2007-01-03,1198006.94737989,1001877.9021384553
2007-01-04,1198887.944581603,1002535.1547217788
2007-01-05,1186857.5826112183,992395.548338456
2007-01-08,1189543.3388993803,994562.4922729358
2007-01-09,1191849.118656864,996411.3927157692
2007-01-10,1192041.51796,996493.1623851387
2007-01-11,1195461.4485193354,999272.9839501857
2007-01-12,1202068.8194507745,1004716.7047492096
2007-01-15,1202068.8194507745,1004636.9653281977
2007-01-16,1203910.9763604896,1006096.8270554822
2007-01-17,1204278.8202450832,1006324.3816984028
2007-01-18,1202384.619253097,1004661.6747219833
2007-01-19,1207439.5606389216,1008653.0613679875
2007-01-22,1204592.8428371777,1006156.72450221
2007-01-23,1209572.3143488201,1009919.4597398086
2007-01-24,1215304.3410911995,1013684.0533795874
2007-01-25,1206767.1727164644,1006482.7592376155
2007-01-26,1207545.4372556591,1007051.9773904905
2007-01-29,1207039.7371180123,1006550.3158510657
2007-01-30,1211989.2228168382,1010597.8065337319
2007-01-31,1218551.124304018,1015528.1201491983
2007-02-01,1223105.1637233489,1018499.8743007055
2007-02-02,1221968.7047728053,1017472.6928360707
2007-02-05,1221832.2043989515,1017278.283948405
2007-02-06,1227889.2402076041,1021492.4071507651
2007-02-07,1232726.9384847635,1024647.1712156342
2007-02-08,1232079.4037779733,1024027.616778513
2007-02-09,1227068.4228384006,1019781.5296746382
2007-02-12,1221327.8443983388,1014929.7638020898
2007-02-13,1229312.0692126895,1021484.1459908818
2007-02-14,1236997.6971873103,1027160.9293422892
2007-02-15,1239457.3608664002,1028729.6498060967
2007-02-16,1239287.4752318515,1028507.0022548877
2007-02-19,1239287.4752318515,1028425.3747150261
2007-02-20,1239815.9678447058,1028744.8146738412
2007-02-21,1241984.4751564455,1030118.9632121034
2007-02-22,1240435.6740594674,1028752.6108600833
2007-02-23,1240838.2629593157,1029004.8500502624
2007-02-26,1242312.7283026997,1030140.5371094634
2007-02-27,1218026.2348067374,1009920.1297399644
2007-02-28,1223557.688691735,1014426.3536233393
2007-03-01,1218512.9791661086,1010163.3793465781
2007-03-02,1207761.979470124,1001170.4866776553
2007-03-05,1194798.4228676737,990344.9293109493
2007-03-06,1212043.0202030414,1004560.0383009419
2007-03-07,1211233.4896478157,1003809.359844225
2007-03-08,1218291.0643220867,1009578.6551461827
2007-03-09,1217208.056160007,1008601.0580155728
2007-03-12,1221185.800898321,1011817.0430090827
2007-03-13,1208754.56322698,1001436.8019825027
2007-03-14,1211239.564506733,1003416.1128110833
2007-03-15,1213240.6447848685,1004994.2132419192
2007-03-16,1212505.1466533057,1004305.1980846822
2007-03-19,1219880.7871615868,1010334.6564032724
2007-03-20,1225385.3297466226,1014813.4658934238
2007-03-21,1237554.5527098556,1024796.4570006594
2007-03-22,1234939.6746350394,1022549.790888497
2007-03-23,1233970.0529759696,1021665.773910249
2007-03-26,1233189.4507125525,1020938.3895111394
2007-03-27,1229798.8607259872,1018050.3458753905
2007-03-28,1225733.85259589,1014604.4589732486
2007-03-29,1226550.794753852,1015200.1608555136
2007-03-30,1228497.2397728362,1016730.6366735481
2007-04-02,1230964.7844499715,1018692.1366087899
2007-04-03,1236341.827359969,1023061.0914651044
2007-04-04,1239436.115612151,1025540.3902096867
2007-04-05,1239607.3751942525,1025600.7025697295
2007-04-06,1239607.3751942525,1025519.3056885732
2007-04-09,1237189.1686824528,1023437.34838428
2007-04-10,1241817.112695641,1027184.4874199796
2007-04-11,1236858.733252098,1023001.5795449541
2007-04-12,1238784.043624295,1024512.8064919234
2007-04-13,1243041.0143344912,1027952.1426955255
2007-04-16,1249555.5509923587,1032634.3928832106
2007-04-17,1253545.5064757697,1035206.6724696519
2007-04-18,1254788.6070108037,1035962.2098419864
2007-04-19,1252449.52193122,1033843.7709352375
2007-04-20,1258902.5833172926,1038463.1998464713
2007-04-23,1258719.5342690914,1038229.7857780375
2007-04-24,1258381.483074442,1037868.5517808972
2007-04-25,1262943.7075697288,1040931.7941354298
2007-04-26,1260805.8557672512,1039087.1400402553
2007-04-27,1259573.0722077372,1037988.6801088481
2007-04-30,1255301.3107089743,1034386.0278470279
2007-05-01,1254173.1816851671,1033374.3394523932
2007-05-02,1258638.3908844958,1036971.428848445
2007-05-03,1260564.5476400154,1038476.0583379725
2007-05-04,1263568.2905157905,1040868.177751774
2007-05-07,1264972.3632152572,1041740.1014456751
2007-05-08,1261337.3065252586,1038663.8528632678
2007-05-09,1263883.2092665727,1040677.8744202587
2007-05-10,1254720.0717163105,1033050.379289883
2007-05-11,1262850.5753567666,1039662.4897598585
2007-05-14,1259424.5349903912,1036759.4328289212
2007-05-15,1256880.2656272037,1034582.7054599014
2007-05-16,1256588.689584303,1034260.5891435298
2007-05-17,1250010.4315747584,1028764.1374357779
2007-05-18,1251713.8228099048,1029943.2518899887
2007-05-21,1252404.4156741332,1030429.7484428058
2007-05-22,1251916.758763748,1029946.7431237346
2007-05-23,1251672.4513468037,1029664.0106165544
2007-05-24,1243912.0827477174,1023198.3748777825
2007-05-25,1246845.435695901,1025530.0417304601
2007-05-28,1246845.435695901,1025448.6504573069
2007-05-29,1252462.4567854013,1029986.8973406323
2007-05-30,1258705.127365484,1035038.9340977371
2007-05-31,1260788.4625081557,1036669.92408573
2007-06-01,1263550.9695116007,1038859.0907414807
2007-06-04,1265781.6116001788,1040610.6181288795
2007-06-05,1259404.3048168926,1035285.1878600534
2007-06-06,1253520.1834904454,1030366.0183746499
2007-06-07,1233342.9177533647,1013698.9746774783
2007-06-08,1238342.6633420784,1017727.8717761684
2007-06-11,1237123.0546795563,1016644.7683284399
2007-06-12,1223621.1622961953,1005468.4776374864
2007-06-13,1235377.7468862305,1015049.246360199
2007-06-14,1236959.8100829816,1016268.5905569277
2007-06-15,1244252.7861277023,1022179.7397327558
2007-06-18,1242642.205303455,1020765.7553494306
2007-06-19,1247580.552012117,1024741.3364308884
2007-06-20,1233972.2734633572,1013482.4004044421
2007-06-21,1236642.3003432557,1015594.9037487059
2007-06-22,1233606.303077303,1013020.9822960016
2007-06-25,1230688.0244922193,1010544.1324970933
2007-06-26,1224838.6034302555,1005660.8464410471
2007-06-27,1233218.9117915616,1012461.732922098
2007-06-28,1233844.1781181432,1012894.716896432
2007-06-29,1237300.7124020169,1015651.8871534558
2007-07-02,1248239.3050849976,1024550.3438748624
2007-07-03,1247222.6863457072,1023634.5933411572
2007-07-04,1247222.6863457072,1023553.3525004158
2007-07-05,1244674.9725508662,1021381.2958151826
2007-07-06,1247242.5267660816,1023407.170886933
2007-07-09,1250741.343647428,1026196.8526784204
2007-07-10,1245525.065180525,1021835.6038921762
2007-07-11,1246306.0656913454,1022395.2429367036
2007-07-12,1254484.3847631628,1029023.1061696039
2007-07-13,1257686.8251481652,1031568.3218235314
2007-07-16,1257437.8471890728,1031282.2369098356
2007-07-17,1254939.540104866,1029120.546770895
2007-07-18,1257693.9523500006,1031297.6424899014
2007-07-19,1261240.607064236,1034124.0181931192
2007-07-20,1258502.6292352777,1031797.0055356248
2007-07-23,1257832.8547909795,1031165.9950550388
2007-07-24,1249361.6278945734,1024139.4809027456
2007-07-25,1247176.7207116755,1022267.1655479289
2007-07-26,1233187.2460456747,1010719.3498219243
2007-07-27,1221955.5432888728,1001433.6387732851
2007-07-30,1231220.080479844,1008946.7595306693
2007-07-31,1229842.1465929223,1007737.5102067341
2007-08-01,1231958.793043153,1009391.9194968757
2007-08-02,1236775.3482496534,1013258.2006862002
2007-08-03,1227550.8515744791,1005620.3907374763
2007-08-06,1235574.2718581974,1012113.4356447919
2007-08-07,1239370.3292865113,1015142.6274139226
2007-08-08,1248131.4734017516,1022238.1326506212
2007-08-09,1233160.1005151346,1009895.2268664883
2007-08-10,1227223.988469187,1004953.703448393
2007-08-13,1227868.0523206512,1005401.3585987842
2007-08-14,1220669.6966505349,999427.4163958483
2007-08-15,1211495.4628667212,991815.7628007986
2007-08-16,1214584.770919783,994266.173057015
2007-08-17,1224424.9463457502,1002242.4880034756
2007-08-20,1228504.8378384302,1005502.5049705879
2007-08-21,1231350.686025877,1007751.9634308438
2007-08-22,1239499.6599801374,1014341.1997704438
2007-08-23,1238035.6141557507,1013062.5985535417
2007-08-24,1247520.681419844,1020743.6591768765
2007-08-27,1241685.5860417953,1015888.268723733
2007-08-28,1230461.4365716078,1006624.5757966102
2007-08-29,1243250.7366751237,1017007.4458441914
2007-08-30,1243568.6062922338,1017186.7555610258
2007-08-31,1253560.7995470956,1025279.2197830448
2007-09-03,1253560.7995470956,1025197.8484163953
2007-09-04,1261156.9633378473,1031328.8433528902
2007-09-05,1256849.941219305,1027724.8639471097
2007-09-06,1262023.0865016952,1031873.3738926013
2007-09-07,1260462.2839539275,1030515.3134682295
2007-09-10,1259744.7293254666,1029846.8758769293
2007-09-11,1269958.5895605676,1038115.0178170938
2007-09-12,1268610.996069762,1036931.0508406443
2007-09-13,1266460.5306124599,1034988.6457361729
2007-09-14,1265432.5878732805,1034066.4388608054
2007-09-17,1265674.495097256,1034182.0480630414
2007-09-18,1282128.7474606636,1046383.8060204828
2007-09-19,1282496.9602931014,1046557.7766009778
2007-09-20,1280370.5841629214,1044739.5267917621
2007-09-21,1282981.4039524319,1046741.1173106115
2007-09-24,1283487.4304931494,1047004.9375035049
2007-09-25,1283585.086331921,1047001.5046290498
2007-09-26,1284687.1638678676,1047654.8736870026
2007-09-27,1293714.9406522084,1053478.035280552
2007-09-28,1296953.5662411621,1055520.9299741175
2007-10-01,1304766.7798573873,1060540.917098012
2007-10-02,1298431.2897744656,1055307.1322745844
2007-10-03,1294610.4543567786,1052117.9728572562
2007-10-04,1300903.1257383768,1057148.467409771
2007-10-05,1303618.7999911192,1059271.395837839
2007-10-08,1298453.2300216593,1054989.9796391195
2007-10-09,1303946.8934585557,1059369.8379840394
2007-10-10,1304792.8732773303,1059973.063162919
2007-10-11,1307142.2970519194,1061546.2129920234
2007-10-12,1310592.9953799397,1063712.4693601488
2007-10-15,1309776.0030525795,1062964.95482342
2007-10-16,1305944.183767449,1059770.8320749155
2007-10-17,1309524.4378620186,1062592.0915999713
2007-10-18,1317808.5516442019,1068126.3074139487
2007-10-19,1310135.3531200767,1061822.1607543684
2007-10-22,1305468.8507858675,1057955.8405439302
2007-10-23,1313049.0452428202,1064014.8879342382
2007-10-24,1316115.5171226135,1066415.3241527646
2007-10-25,1319451.9682052378,1068852.5658583904
2007-10-26,1332041.8825242524,1076943.7030905006
2007-10-29,1336734.5308123026,1079910.496357496
2007-10-30,1330605.5451430099,1074873.3528176674
2007-10-31,1338020.5023562806,1080604.4229913466
2007-11-01,1329280.141746229,1073459.8209665602
2007-11-02,1340328.166390959,1081958.0486568585
2007-11-05,1333980.5974146805,1076748.207456987
2007-11-06,1346580.5511472898,1085858.0475683887
2007-11-07,1341484.9568127086,1081662.873830878
